,appid,name,release_date,yrs_released,winter,spring,summer,fall,achievements,average_playtime,median_playtime,price,avg_owners,revenue,total_ratings,perc_pos_ratings,tags_per_game,multi,co-op,cont_supp,steam_achiev,steam_tc,steam_cloud,indie,action,adventure,casual,strategy,simulation,rpg,puzzle,2d,great_soundtrack,atmospheric,vr,difficult,story_rich,free_to_play,anime,horror,platformer,pixel_graphics,violent
15485,663170,Prime Shift,2017-08-04,2,0,0,1,0,0,0,0,0.0,10000.0,0.0,3,0.6666666666666666,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15504,663690,Rival Rampage,2017-11-07,2,0,0,0,1,0,0,0,0.0,10000.0,0.0,23,0.782608695652174,5,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15551,665040,Visual Novel Engine,2017-07-07,2,0,0,1,0,0,0,0,0.0,10000.0,0.0,63,0.7142857142857143,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
15606,666310,Space of Darkness,2018-07-10,1,0,0,1,0,10,0,0,0.0,10000.0,0.0,63,0.49206349206349204,13,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15674,668190,Wordabeasts,2017-12-20,2,1,0,0,0,11,0,0,0.0,10000.0,0.0,5,0.6,3,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15688,668610,Wars of Seignior,2018-12-26,1,1,0,0,0,0,0,0,0.0,10000.0,0.0,33,0.7272727272727273,4,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15699,668850,The Istrys,2017-09-01,2,0,0,0,1,51,0,0,0.0,10000.0,0.0,6,0.6666666666666666,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15756,670500,RC Plane 3,2017-08-07,2,0,0,1,0,38,0,0,0.0,35000.0,0.0,74,0.6351351351351351,5,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15811,672000,System Goose Overload,2017-08-04,2,0,0,1,0,0,0,0,0.0,10000.0,0.0,43,0.9302325581395349,3,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15886,673590,Amazing Thailand VR Experience,2017-11-13,2,0,0,0,1,0,0,0,0.0,10000.0,0.0,7,0.42857142857142855,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16003,676470,Sommad,2017-08-07,2,0,0,1,0,0,0,0,0.0,10000.0,0.0,18,1.0,4,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16021,676800,Dark Descent: The Blue Rose,2017-07-20,2,0,0,1,0,0,0,0,0.0,10000.0,0.0,13,0.7692307692307693,5,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16080,678450,Full-On Paintball,2018-03-12,1,0,1,0,0,88,0,0,0.0,10000.0,0.0,16,0.375,6,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16101,678940,Nox Dei,2017-12-01,2,1,0,0,0,0,0,0,0.0,10000.0,0.0,13,0.9230769230769231,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16120,679470,Solenars Edge Rebirth,2017-08-01,2,0,0,1,0,5,0,0,0.0,10000.0,0.0,27,0.7777777777777778,4,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
16140,680040,Kukui,2017-08-09,2,0,0,1,0,3,0,0,0.0,10000.0,0.0,5,0.4,5,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
16259,682740,Data Thief,2018-04-10,1,0,1,0,0,13,0,0,0.0,10000.0,0.0,7,0.7142857142857143,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16264,682960,Purgation,2017-10-06,2,0,0,0,1,6,0,0,0.0,10000.0,0.0,9,0.5555555555555556,4,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
16288,683730,CrownFall,2017-08-17,2,0,0,1,0,105,0,0,0.0,10000.0,0.0,17,0.47058823529411764,12,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16316,684400,Power War:The First Men,2018-03-22,1,0,1,0,0,0,0,0,0.0,10000.0,0.0,4,0.75,6,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16355,685450,Cobos,2017-10-17,2,0,0,0,1,0,0,0,0.0,10000.0,0.0,6,1.0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16370,686010,The Hunt - Rebuilt,2017-09-12,2,0,0,0,1,0,0,0,0.0,10000.0,0.0,13,0.9230769230769231,20,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1
16404,686940,Captivus,2017-10-03,2,0,0,0,1,0,0,0,0.0,10000.0,0.0,7,0.5714285714285714,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16410,687320,MINE!,2017-09-05,2,0,0,0,1,0,0,0,0.0,10000.0,0.0,12,0.6666666666666666,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16418,687590,Juniper's Knot,2017-08-29,2,0,0,1,0,0,0,0,0.0,10000.0,0.0,147,0.9659863945578231,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16425,687730,My Way VR,2017-11-20,2,0,0,0,1,0,0,0,0.0,10000.0,0.0,4,0.25,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16430,687870,CINEVR - The Movie Theater,2017-08-28,2,0,0,1,0,0,0,0,0.0,10000.0,0.0,29,0.4482758620689655,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16500,689580,TurnSignal,2017-08-28,2,0,0,1,0,0,0,0,0.0,35000.0,0.0,143,0.965034965034965,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16523,690200,Capsular,2018-04-27,1,0,1,0,0,22,0,0,0.0,10000.0,0.0,27,1.0,3,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16524,690220,Call Me Skyfish,2017-08-15,2,0,0,1,0,0,0,0,0.0,10000.0,0.0,8,0.375,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16634,693330,Fake World VR,2017-08-25,2,0,0,1,0,0,0,0,0.0,10000.0,0.0,5,1.0,6,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16650,693830,Containment Corps,2017-09-20,2,0,0,0,1,7,0,0,0.0,10000.0,0.0,18,0.8333333333333334,9,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16655,693990,STYLY,2017-09-28,2,0,0,0,1,0,0,0,0.0,10000.0,0.0,4,1.0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16689,695360,Veritex,2018-03-15,1,0,1,0,0,12,0,0,0.0,10000.0,0.0,109,0.44954128440366975,6,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16733,696430,Progetto Ustica,2018-09-06,1,0,0,0,1,0,0,0,0.0,10000.0,0.0,13,0.38461538461538464,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16760,697370,Linx Battle Arena,2018-01-29,1,1,0,0,0,27,0,0,0.0,10000.0,0.0,33,0.6666666666666666,9,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16781,697960,Cute Monsters Battle Arena,2017-08-25,2,0,0,1,0,0,0,0,0.0,10000.0,0.0,18,0.5555555555555556,3,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16841,699720,Timension,2017-11-03,2,0,0,0,1,0,0,0,0.0,10000.0,0.0,22,0.9090909090909091,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16876,700590,Ghostly Horizon,2018-04-03,1,0,1,0,0,0,0,0,0.0,10000.0,0.0,12,0.8333333333333334,4,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16901,701440,Phantom Jump,2017-12-08,2,1,0,0,0,37,0,0,0.0,10000.0,0.0,27,0.9629629629629629,4,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
16917,701900,Splat the Blob,2017-10-05,2,0,0,0,1,0,0,0,0.0,75000.0,0.0,31,0.9032258064516129,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16952,703030,NewTypes,2018-02-19,1,1,0,0,0,0,0,0,0.0,10000.0,0.0,8,0.875,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16983,703760,Chopper: Attack helicopters,2017-09-15,2,0,0,0,1,16,0,0,0.0,10000.0,0.0,18,0.5555555555555556,4,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16992,703980,Star Wars: Imperial Assault - Legends of the Alliance,2017-12-04,2,1,0,0,0,0,0,0,0.0,35000.0,0.0,75,0.7333333333333333,5,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16997,704140,Edge Of Existence,2017-12-15,2,1,0,0,0,0,0,0,0.0,10000.0,0.0,6,0.5,5,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17042,705210,Cube Racer,2017-10-30,2,0,0,0,1,19,0,0,0.0,10000.0,0.0,11,0.8181818181818182,4,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17055,705410,World War Party: Game Of Trump,2017-11-04,2,0,0,0,1,0,0,0,0.0,10000.0,0.0,31,0.6451612903225806,6,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17071,705800,Astroe,2017-09-29,2,0,0,0,1,0,0,0,0.0,10000.0,0.0,8,0.625,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17121,707590,Defense Clicker,2017-10-31,2,0,0,0,1,315,0,0,0.0,10000.0,0.0,79,0.7341772151898734,5,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17203,709850,AMBUSH tactics,2017-09-26,2,0,0,0,1,0,0,0,0.0,10000.0,0.0,7,0.5714285714285714,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17227,710550,Cubion,2017-11-05,2,0,0,0,1,9,0,0,0.0,10000.0,0.0,3,0.6666666666666666,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17292,712090,Don't Feed,2017-10-10,2,0,0,0,1,10,0,0,0.0,10000.0,0.0,30,0.7333333333333333,7,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17294,712150,TankVR,2017-10-09,2,0,0,0,1,26,0,0,0.0,10000.0,0.0,19,0.631578947368421,8,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17301,712410,Cirque du Soleil,2017-09-01,2,0,0,0,1,0,0,0,0.0,10000.0,0.0,39,0.46153846153846156,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17334,713320,Google Spotlight Stories: Sonaria,2017-11-17,2,0,0,0,1,0,0,0,0.0,10000.0,0.0,17,0.8235294117647058,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17413,715670,DashPanel,2018-01-05,1,1,0,0,0,0,0,0,0.0,35000.0,0.0,42,0.7619047619047619,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17423,716040,Hide and go boom,2018-02-17,1,1,0,0,0,0,0,0,0.0,10000.0,0.0,23,0.7391304347826086,4,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17456,716900,El Ministerio del Tiempo VR: Salva el tiempo,2017-10-09,2,0,0,0,1,0,0,0,0.0,10000.0,0.0,9,0.5555555555555556,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17511,718270,ZombieThon,2018-05-18,1,0,1,0,0,17,0,0,0.0,10000.0,0.0,26,0.38461538461538464,9,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17557,719280,Bullseye,2018-05-17,1,0,1,0,0,0,0,0,0.0,10000.0,0.0,13,0.8461538461538461,3,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17612,721090,SKYBOX VR Video Player,2017-10-24,2,0,0,0,1,0,0,0,0.0,75000.0,0.0,131,0.8396946564885496,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17623,721510,Renters Revenge,2017-12-07,2,1,0,0,0,0,0,0,0.0,10000.0,0.0,15,0.8,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
17655,722590,Audio Factory,2017-11-05,2,0,0,0,1,0,0,0,0.0,10000.0,0.0,30,0.8,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17657,722620,Fatal Velocity: Physics Combat,2018-03-29,1,0,1,0,0,0,0,0,0.0,10000.0,0.0,37,0.8918918918918919,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17662,722750,The Killbox: Arena Combat,2017-10-22,2,0,0,0,1,12,0,0,0.0,10000.0,0.0,60,0.5666666666666667,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17707,724110,PlayUSA,2018-03-20,1,0,1,0,0,4,0,0,0.0,10000.0,0.0,10,0.5,4,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17715,724340,Scavenger,2017-10-12,2,0,0,0,1,0,0,0,0.0,10000.0,0.0,2,1.0,3,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17716,724350,King of the Couch: Zoovival,2017-11-21,2,0,0,0,1,14,0,0,0.0,10000.0,0.0,135,0.725925925925926,15,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17723,724520,Magilore,2017-11-26,2,0,0,0,1,0,0,0,0.0,10000.0,0.0,6,0.3333333333333333,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17734,724910,Icarus Six Sixty Six,2018-01-04,1,1,0,0,0,0,0,0,0.0,10000.0,0.0,10,0.9,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17766,725920,If Only...,2017-10-22,2,0,0,0,1,0,0,0,0.0,10000.0,0.0,3,0.6666666666666666,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17892,729180,Turtle: Voidrunner,2017-10-26,2,0,0,0,1,0,0,0,0.0,10000.0,0.0,7,0.7142857142857143,3,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17914,729820,Wheelbarrow Warrior,2019-01-22,0,1,0,0,0,0,0,0,0.0,10000.0,0.0,5,1.0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17933,730310,DYNASTY WARRIORS 9 真・三國無双８,2018-02-13,1,1,0,0,0,44,188,193,0.0,1500000.0,0.0,6107,0.24349107581463894,6,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17974,731790,Fly Destroyer,2017-10-27,2,0,0,0,1,8,0,0,0.0,10000.0,0.0,7,0.42857142857142855,21,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1
18024,733420,Fragments,2017-11-09,2,0,0,0,1,0,0,0,0.0,10000.0,0.0,2,0.5,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18052,734020,Legendary DXP,2018-01-23,1,1,0,0,0,0,0,0,0.0,10000.0,0.0,53,0.6037735849056604,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18056,734330,Ultimate Coaster X,2019-03-10,0,0,1,0,0,0,0,0,0.0,10000.0,0.0,33,0.8484848484848485,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18089,735470,vBuilder,2017-11-08,2,0,0,0,1,0,0,0,0.0,10000.0,0.0,8,0.75,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18091,735520,Time Killers: CatchOut,2017-10-31,2,0,0,0,1,0,56,56,0.0,10000.0,0.0,3,0.6666666666666666,10,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
18092,735530,Time Killers: Spot Race,2017-11-13,2,0,0,0,1,0,0,0,0.0,10000.0,0.0,7,0.7142857142857143,9,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
18116,736400,Soundscape Classic,2017-11-01,2,0,0,0,1,0,0,0,0.0,10000.0,0.0,11,0.5454545454545454,4,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18130,736920,Here & Elsewhere,2019-03-05,0,0,1,0,0,0,0,0,0.0,10000.0,0.0,5,0.6,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18134,737280,Moose Invasion,2017-11-12,2,0,0,0,1,10,0,0,0.0,10000.0,0.0,7,0.8571428571428571,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18168,738470,God Of Thunder,2017-11-14,2,0,0,0,1,0,0,0,0.0,10000.0,0.0,25,1.0,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18188,738880,Pain of War,2018-02-02,1,1,0,0,0,20,0,0,0.0,10000.0,0.0,55,0.6,3,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18216,739880,アルカナリッター,2017-12-07,2,1,0,0,0,0,0,0,0.0,10000.0,0.0,7,0.8571428571428571,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18284,741820,Prey: Typhon Hunter,2018-12-11,1,1,0,0,0,10,0,0,0.0,10000.0,0.0,312,0.33974358974358976,3,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18300,742470,Chronicles of cyberpunk,2017-12-07,2,1,0,0,0,0,0,0,0.0,10000.0,0.0,12,1.0,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
18309,743000,Progeny VR,2018-01-16,1,1,0,0,0,0,0,0,0.0,10000.0,0.0,8,0.75,4,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
18321,743370,Soccer Manager 2018,2017-12-22,2,1,0,0,0,55,664,979,0.0,350000.0,0.0,413,0.6634382566585957,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18388,745550,The Valley In My Mind,2017-12-22,2,1,0,0,0,0,0,0,0.0,10000.0,0.0,8,0.625,3,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18444,746860,Rail Recon,2018-01-23,1,1,0,0,0,0,0,0,0.0,10000.0,0.0,23,0.9565217391304348,3,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18462,747240,XL1-ClippingPoint,2018-02-21,1,1,0,0,0,0,0,0,0.0,35000.0,0.0,54,0.6111111111111112,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18512,748660,Tom's Mansion,2017-12-06,2,1,0,0,0,0,0,0,0.0,10000.0,0.0,7,0.7142857142857143,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18517,748800,Savage Offroad,2017-12-06,2,1,0,0,0,50,0,0,0.0,10000.0,0.0,17,0.5294117647058824,4,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18536,749180,Bridge Trek,2018-03-12,1,0,1,0,0,0,0,0,0.0,10000.0,0.0,15,0.8,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18614,751260,Astrohazard Solutions Ltd.,2017-12-11,2,1,0,0,0,16,0,0,0.0,10000.0,0.0,7,1.0,6,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
18615,751280,Snail Trek - Chapter 1: Intershellar,2017-11-29,2,0,0,0,1,6,0,0,0.0,10000.0,0.0,85,0.9647058823529412,8,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
18629,751550,The Same Crime,2018-03-19,1,0,1,0,0,0,0,0,0.0,10000.0,0.0,8,0.625,4,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
18648,752180,One Night,2018-02-16,1,1,0,0,0,0,0,0,0.0,10000.0,0.0,12,0.9166666666666666,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18729,754540,Gauntlet of IRE,2017-12-15,2,1,0,0,0,25,3,3,0.0,10000.0,0.0,66,0.8939393939393939,6,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18755,755540,LIV,2018-02-12,1,1,0,0,0,0,0,0,0.0,75000.0,0.0,121,0.9338842975206612,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18765,755770,YouTube VR,2017-12-14,2,1,0,0,0,0,7,9,0.0,150000.0,0.0,335,0.3701492537313433,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18865,758210,Escape Room,2017-12-11,2,1,0,0,0,0,0,0,0.0,10000.0,0.0,22,0.22727272727272727,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18868,758280,Drunkenpants,2018-01-05,1,1,0,0,0,0,0,0,0.0,10000.0,0.0,12,1.0,5,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18878,758560,Versus World,2018-01-30,1,1,0,0,0,0,0,0,0.0,10000.0,0.0,68,0.8970588235294118,9,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18943,760530,Futurejam,2018-08-06,1,0,0,1,0,0,0,0,0.0,10000.0,0.0,5,0.6,5,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18964,761000,Floresia I : Intemporel,2018-01-24,1,1,0,0,0,0,0,0,0.0,10000.0,0.0,20,0.6,4,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19062,763870,Xploquest,2017-12-06,2,1,0,0,0,5,0,0,0.0,10000.0,0.0,16,0.875,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19087,764570,Beavers Be Dammed,2018-01-16,1,1,0,0,0,0,0,0,0.0,35000.0,0.0,92,0.8695652173913043,5,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19141,765790,Legend of Long Night,2018-04-17,1,0,1,0,0,17,0,0,0.0,10000.0,0.0,4,0.5,5,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19157,766110,Félix VR,2018-04-15,1,0,1,0,0,0,0,0,0.0,10000.0,0.0,8,0.875,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19197,767590,Raining blocks,2018-01-04,1,1,0,0,0,13,0,0,0.0,10000.0,0.0,11,1.0,4,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19201,767810,Amaze: Interactive VR Movies,2018-09-11,1,0,0,0,1,0,0,0,0.0,35000.0,0.0,39,0.7435897435897436,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19211,768100,GizmoVR Video Player,2018-01-05,1,1,0,0,0,0,159,257,0.0,75000.0,0.0,53,0.8301886792452831,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19258,769630,紅蜘蛛外伝：暗戦,2018-05-19,1,0,1,0,0,0,0,0,0.0,35000.0,0.0,2,1.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19265,769920,Odysseus Kosmos and his Robot Quest: Episode 1,2018-01-12,1,1,0,0,0,24,181,181,0.0,150000.0,0.0,198,0.7828282828282829,20,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0
19267,769940,Fantasy Defense,2018-03-29,1,0,1,0,0,12,0,0,0.0,35000.0,0.0,21,0.5714285714285714,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19386,773150,Subscribe & Punch!,2018-10-31,1,0,0,0,1,0,0,0,0.0,10000.0,0.0,8,0.875,4,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
